id,Action
1,0.5000483609743454
2,0.5000483609743454
3,0.5000483609743454
4,0.5000483609743454
5,0.5000483609743454
6,0.5000483609743454
7,0.5000483609743454
8,0.5000483609743454
9,0.5000483609743454
10,0.5000483609743454
11,0.5000483609743454
12,0.5000483609743454
13,0.5000483609743454
14,0.5000483609743454
15,0.5000483609743454
16,0.5000483609743454
17,0.5000483609743454
18,0.5000483609743454
19,0.5000483609743454
20,0.5000483609743454
21,0.5000483609743454
22,0.5000483609743454
23,0.5000483609743454
24,0.5000483609743454
25,0.5000483609743454
26,0.5000483609743454
27,0.5000483609743454
28,0.5000483609743454
29,0.5000483609743454
30,0.5000483609743454
31,0.5000483609743454
32,0.5000483609743454
33,0.5000483609743454
34,0.5000483609743454
35,0.5000483609743454
36,0.5000483609743454
37,0.5000483609743454
38,0.5000483609743454
39,0.5000483609743454
40,0.5000483609743454
41,0.5000483609743454
42,0.5000483609743454
43,0.5000483609743454
44,0.5000483609743454
45,0.5000483609743454
46,0.5000483609743454
47,0.5000483609743454
48,0.5000483609743454
49,0.5000483609743454
50,0.5000483609743454
51,0.5000483609743454
52,0.5000483609743454
53,0.5000483609743454
54,0.5000483609743454
55,0.5000483609743454
56,0.5000483609743454
57,0.5000483609743454
58,0.5000483609743454
59,0.5000483609743454
60,0.5000483609743454
61,0.5000483609743454
62,0.5000483609743454
63,0.5000483609743454
64,0.5000483609743454
65,0.5000483609743454
66,0.5000483609743454
67,0.5000483609743454
68,0.5000483609743454
69,0.5000483609743454
70,0.5000483609743454
71,0.5000483609743454
72,0.5000483609743454
73,0.5000483609743454
74,0.5000483609743454
75,0.5000483609743454
76,0.5000483609743454
77,0.5000483609743454
78,0.5000483609743454
79,0.5000483609743454
80,0.5000483609743454
81,0.5000483609743454
82,0.5000483609743454
83,0.5000483609743454
84,0.5000483609743454
85,0.5000483609743454
86,0.5000483609743454
87,0.5000483609743454
88,0.5000483609743454
89,0.5000483609743454
90,0.5000483609743454
91,0.5000483609743454
92,0.5000483609743454
93,0.5000483609743454
94,0.5000483609743454
95,0.5000483609743454
96,0.5000483609743454
97,0.5000483609743454
98,0.5000483609743454
99,0.5000483609743454
100,0.5000483609743454
101,0.5000483609743454
102,0.5000483609743454
103,0.5000483609743454
104,0.5000483609743454
105,0.5000483609743454
106,0.5000483609743454
107,0.5000483609743454
108,0.5000483609743454
109,0.5000483609743454
110,0.5000483609743454
111,0.5000483609743454
112,0.5000483609743454
113,0.5000483609743454
114,0.5000483609743454
115,0.5000483609743454
116,0.5000483609743454
117,0.5000483609743454
118,0.5000483609743454
119,0.5000483609743454
120,0.5000483609743454
121,0.5000483609743454
122,0.5000483609743454
123,0.5000483609743454
124,0.5000483609743454
125,0.5000483609743454
126,0.5000483609743454
127,0.5000483609743454
128,0.5000483609743454
129,0.5000483609743454
130,0.5000483609743454
131,0.5000483609743454
132,0.5000483609743454
133,0.5000483609743454
134,0.5000483609743454
135,0.5000483609743454
136,0.5000483609743454
137,0.5000483609743454
138,0.5000483609743454
139,0.5000483609743454
140,0.5000483609743454
141,0.5000483609743454
142,0.5000483609743454
143,0.5000483609743454
144,0.5000483609743454
145,0.5000483609743454
146,0.5000483609743454
147,0.5000483609743454
148,0.5000483609743454
149,0.5000483609743454
150,0.5000483609743454
151,0.5000483609743454
152,0.5000483609743454
153,0.5000483609743454
154,0.5000483609743454
155,0.5000483609743454
156,0.5000483609743454
157,0.5000483609743454
158,0.5000483609743454
159,0.5000483609743454
160,0.5000483609743454
161,0.5000483609743454
162,0.5000483609743454
163,0.5000483609743454
164,0.5000483609743454
165,0.5000483609743454
166,0.5000483609743454
167,0.5000483609743454
168,0.5000483609743454
169,0.5000483609743454
170,0.5000483609743454
171,0.5000483609743454
172,0.5000483609743454
173,0.5000483609743454
174,0.5000483609743454
175,0.5000483609743454
176,0.5000483609743454
177,0.5000483609743454
178,0.5000483609743454
179,0.5000483609743454
180,0.5000483609743454
181,0.5000483609743454
182,0.5000483609743454
183,0.5000483609743454
184,0.5000483609743454
185,0.5000483609743454
186,0.5000483609743454
187,0.5000483609743454
188,0.5000483609743454
189,0.5000483609743454
190,0.5000483609743454
191,0.5000483609743454
192,0.5000483609743454
193,0.5000483609743454
194,0.5000483609743454
195,0.5000483609743454
196,0.5000483609743454
197,0.5000483609743454
198,0.5000483609743454
199,0.5000483609743454
200,0.5000483609743454
201,0.5000483609743454
202,0.5000483609743454
203,0.5000483609743454
204,0.5000483609743454
205,0.5000483609743454
206,0.5000483609743454
207,0.5000483609743454
208,0.5000483609743454
209,0.5000483609743454
210,0.5000483609743454
211,0.5000483609743454
212,0.5000483609743454
213,0.5000483609743454
214,0.5000483609743454
215,0.5000483609743454
216,0.5000483609743454
217,0.5000483609743454
218,0.5000483609743454
219,0.5000483609743454
220,0.5000483609743454
221,0.5000483609743454
222,0.5000483609743454
223,0.5000483609743454
224,0.5000483609743454
225,0.5000483609743454
226,0.5000483609743454
227,0.5000483609743454
228,0.5000483609743454
229,0.5000483609743454
230,0.5000483609743454
231,0.5000483609743454
232,0.5000483609743454
233,0.5000483609743454
234,0.5000483609743454
235,0.5000483609743454
236,0.5000483609743454
237,0.5000483609743454
238,0.5000483609743454
239,0.5000483609743454
240,0.5000483609743454
241,0.5000483609743454
242,0.5000483609743454
243,0.5000483609743454
244,0.5000483609743454
245,0.5000483609743454
246,0.5000483609743454
247,0.5000483609743454
248,0.5000483609743454
249,0.5000483609743454
250,0.5000483609743454
251,0.5000483609743454
252,0.5000483609743454
253,0.5000483609743454
254,0.5000483609743454
255,0.5000483609743454
256,0.5000483609743454
257,0.5000483609743454
258,0.5000483609743454
259,0.5000483609743454
260,0.5000483609743454
261,0.5000483609743454
262,0.5000483609743454
263,0.5000483609743454
264,0.5000483609743454
265,0.5000483609743454
266,0.5000483609743454
267,0.5000483609743454
268,0.5000483609743454
269,0.5000483609743454
270,0.5000483609743454
271,0.5000483609743454
272,0.5000483609743454
273,0.5000483609743454
274,0.5000483609743454
275,0.5000483609743454
276,0.5000483609743454
277,0.5000483609743454
278,0.5000483609743454
279,0.5000483609743454
280,0.5000483609743454
281,0.5000483609743454
282,0.5000483609743454
283,0.5000483609743454
284,0.5000483609743454
285,0.5000483609743454
286,0.5000483609743454
287,0.5000483609743454
288,0.5000483609743454
289,0.5000483609743454
290,0.5000483609743454
291,0.5000483609743454
292,0.5000483609743454
293,0.5000483609743454
294,0.5000483609743454
295,0.5000483609743454
296,0.5000483609743454
297,0.5000483609743454
298,0.5000483609743454
299,0.5000483609743454
300,0.5000483609743454
301,0.5000483609743454
302,0.5000483609743454
303,0.5000483609743454
304,0.5000483609743454
305,0.5000483609743454
306,0.5000483609743454
307,0.5000483609743454
308,0.5000483609743454
309,0.5000483609743454
310,0.5000483609743454
311,0.5000483609743454
312,0.5000483609743454
313,0.5000483609743454
314,0.5000483609743454
315,0.5000483609743454
316,0.5000483609743454
317,0.5000483609743454
318,0.5000483609743454
319,0.5000483609743454
320,0.5000483609743454
321,0.5000483609743454
322,0.5000483609743454
323,0.5000483609743454
324,0.5000483609743454
325,0.5000483609743454
326,0.5000483609743454
327,0.5000483609743454
328,0.5000483609743454
329,0.5000483609743454
330,0.5000483609743454
331,0.5000483609743454
332,0.5000483609743454
333,0.5000483609743454
334,0.5000483609743454
335,0.5000483609743454
336,0.5000483609743454
337,0.5000483609743454
338,0.5000483609743454
339,0.5000483609743454
340,0.5000483609743454
341,0.5000483609743454
342,0.5000483609743454
343,0.5000483609743454
344,0.5000483609743454
345,0.5000483609743454
346,0.5000483609743454
347,0.5000483609743454
348,0.5000483609743454
349,0.5000483609743454
350,0.5000483609743454
351,0.5000483609743454
352,0.5000483609743454
353,0.5000483609743454
354,0.5000483609743454
355,0.5000483609743454
356,0.5000483609743454
357,0.5000483609743454
358,0.5000483609743454
359,0.5000483609743454
360,0.5000483609743454
361,0.5000483609743454
362,0.5000483609743454
363,0.5000483609743454
364,0.5000483609743454
365,0.5000483609743454
366,0.5000483609743454
367,0.5000483609743454
368,0.5000483609743454
369,0.5000483609743454
370,0.5000483609743454
371,0.5000483609743454
372,0.5000483609743454
373,0.5000483609743454
374,0.5000483609743454
375,0.5000483609743454
376,0.5000483609743454
377,0.5000483609743454
378,0.5000483609743454
379,0.5000483609743454
380,0.5000483609743454
381,0.5000483609743454
382,0.5000483609743454
383,0.5000483609743454
384,0.5000483609743454
385,0.5000483609743454
386,0.5000483609743454
387,0.5000483609743454
388,0.5000483609743454
389,0.5000483609743454
390,0.5000483609743454
391,0.5000483609743454
392,0.5000483609743454
393,0.5000483609743454
394,0.5000483609743454
395,0.5000483609743454
396,0.5000483609743454
397,0.5000483609743454
398,0.5000483609743454
399,0.5000483609743454
400,0.5000483609743454
401,0.5000483609743454
402,0.5000483609743454
403,0.5000483609743454
404,0.5000483609743454
405,0.5000483609743454
406,0.5000483609743454
407,0.5000483609743454
408,0.5000483609743454
409,0.5000483609743454
410,0.5000483609743454
411,0.5000483609743454
412,0.5000483609743454
413,0.5000483609743454
414,0.5000483609743454
415,0.5000483609743454
416,0.5000483609743454
417,0.5000483609743454
418,0.5000483609743454
419,0.5000483609743454
420,0.5000483609743454
421,0.5000483609743454
422,0.5000483609743454
423,0.5000483609743454
424,0.5000483609743454
425,0.5000483609743454
426,0.5000483609743454
427,0.5000483609743454
428,0.5000483609743454
429,0.5000483609743454
430,0.5000483609743454
431,0.5000483609743454
432,0.5000483609743454
433,0.5000483609743454
434,0.5000483609743454
435,0.5000483609743454
436,0.5000483609743454
437,0.5000483609743454
438,0.5000483609743454
439,0.5000483609743454
440,0.5000483609743454
441,0.5000483609743454
442,0.5000483609743454
443,0.5000483609743454
444,0.5000483609743454
445,0.5000483609743454
446,0.5000483609743454
447,0.5000483609743454
448,0.5000483609743454
449,0.5000483609743454
450,0.5000483609743454
451,0.5000483609743454
452,0.5000483609743454
453,0.5000483609743454
454,0.5000483609743454
455,0.5000483609743454
456,0.5000483609743454
457,0.5000483609743454
458,0.5000483609743454
459,0.5000483609743454
460,0.5000483609743454
461,0.5000483609743454
462,0.5000483609743454
463,0.5000483609743454
464,0.5000483609743454
465,0.5000483609743454
466,0.5000483609743454
467,0.5000483609743454
468,0.5000483609743454
469,0.5000483609743454
470,0.5000483609743454
471,0.5000483609743454
472,0.5000483609743454
473,0.5000483609743454
474,0.5000483609743454
475,0.5000483609743454
476,0.5000483609743454
477,0.5000483609743454
478,0.5000483609743454
479,0.5000483609743454
480,0.5000483609743454
481,0.5000483609743454
482,0.5000483609743454
483,0.5000483609743454
484,0.5000483609743454
485,0.5000483609743454
486,0.5000483609743454
487,0.5000483609743454
488,0.5000483609743454
489,0.5000483609743454
490,0.5000483609743454
491,0.5000483609743454
492,0.5000483609743454
493,0.5000483609743454
494,0.5000483609743454
495,0.5000483609743454
496,0.5000483609743454
497,0.5000483609743454
498,0.5000483609743454
499,0.5000483609743454
500,0.5000483609743454
501,0.5000483609743454
502,0.5000483609743454
503,0.5000483609743454
504,0.5000483609743454
505,0.5000483609743454
506,0.5000483609743454
507,0.5000483609743454
508,0.5000483609743454
509,0.5000483609743454
510,0.5000483609743454
511,0.5000483609743454
512,0.5000483609743454
513,0.5000483609743454
514,0.5000483609743454
515,0.5000483609743454
516,0.5000483609743454
517,0.5000483609743454
518,0.5000483609743454
519,0.5000483609743454
520,0.5000483609743454
521,0.5000483609743454
522,0.5000483609743454
523,0.5000483609743454
524,0.5000483609743454
525,0.5000483609743454
526,0.5000483609743454
527,0.5000483609743454
528,0.5000483609743454
529,0.5000483609743454
530,0.5000483609743454
531,0.5000483609743454
532,0.5000483609743454
533,0.5000483609743454
534,0.5000483609743454
535,0.5000483609743454
536,0.5000483609743454
537,0.5000483609743454
538,0.5000483609743454
539,0.5000483609743454
540,0.5000483609743454
541,0.5000483609743454
542,0.5000483609743454
543,0.5000483609743454
544,0.5000483609743454
545,0.5000483609743454
546,0.5000483609743454
547,0.5000483609743454
548,0.5000483609743454
549,0.5000483609743454
550,0.5000483609743454
551,0.5000483609743454
552,0.5000483609743454
553,0.5000483609743454
554,0.5000483609743454
555,0.5000483609743454
556,0.5000483609743454
557,0.5000483609743454
558,0.5000483609743454
559,0.5000483609743454
560,0.5000483609743454
561,0.5000483609743454
562,0.5000483609743454
563,0.5000483609743454
564,0.5000483609743454
565,0.5000483609743454
566,0.5000483609743454
567,0.5000483609743454
568,0.5000483609743454
