id,Action
1,0.7751624756104892
2,0.9857153900332923
3,0.999393038336959
4,0.9951605277687857
5,0.9995206250047193
6,0.9945323213086856
7,0.9175855752035262
8,0.9997704356433146
9,0.9008218101713553
10,0.9849286762164736
11,0.9918365280886198
12,0.9911421425301283
13,0.9972448836374929
14,0.6292555465665794
15,0.9660895327421835
16,0.9878576919388754
17,0.5442584347857501
18,0.904251091213773
19,0.9994520640048509
20,0.9954194858689345
21,0.9946177409554277
22,0.9944767242665568
23,0.9975841695947282
24,0.9920861569695943
25,0.9995114036841395
26,0.9593838947885331
27,0.996539035652329
28,0.9655789597783356
29,0.9933511785604746
30,0.9462134302248351
31,0.9983837783629501
32,0.9925762344795753
33,0.9653287849663459
34,0.9990135302485225
35,0.9975407431807984
36,0.9993277148177213
37,0.9826213363566811
38,0.9983535430472601
39,0.9959833972205498
40,0.9387897445509431
41,0.8140028246313136
42,0.9990368079566696
43,0.9952152047273702
44,0.9943115476814703
45,0.9985643418118368
46,0.995683903232029
47,0.9998512225448374
48,0.9966936892453068
49,0.9996513272428351
50,0.9828854838126587
51,0.90254882692143
52,0.9988296807570776
53,0.9510676710518691
54,0.9998122026257272
55,0.9976614844316462
56,0.9813566165424731
57,0.9788514465221297
58,0.9994030465539
59,0.9988132678808794
60,0.998833004937254
61,0.9990142881110036
62,0.9857790218252481
63,0.9973261292841376
64,0.9987078952988917
65,0.9987868363550418
66,0.9911953878041114
67,0.9905863049942085
68,0.9997776282225387
69,0.9829558837572021
70,0.6675679402304515
71,0.9901241442636791
72,0.9994139962156624
73,0.9997181921168795
74,0.9986914536389648
75,0.9966023229382712
76,0.9981902797131474
77,0.9948110708124415
78,0.9242652448674396
79,0.677575540245148
80,0.9950638196071415
81,0.9997534297558771
82,0.9973452711459877
83,0.993478243470036
84,0.9974471049462433
85,0.9915868540987971
86,0.9805615148763024
87,0.9958310334399396
88,0.9958356164798334
89,0.9985331416696595
90,0.9040692072169317
91,0.9899899045623315
92,0.839327078398299
93,0.9970739133488375
94,0.974488759805531
95,0.9975364336463896
96,0.9983406402207099
97,0.6155754484059255
98,0.995665653272097
99,0.993888487121249
100,0.9990597861147644
101,0.9882765834561419
102,0.8872528446010511
103,0.9960256054664551
104,0.9962699520780037
105,0.8083824479604717
106,0.998998619412556
107,0.9997857493883902
108,0.9941974524156245
109,0.9990024999238898
110,0.9975197280448277
111,0.8963288515965744
112,0.9982392454274642
113,0.9824046888534843
114,0.9991118443458634
115,0.9941049223981773
116,0.9815876794869068
117,0.9777908972164212
118,0.997331051755294
119,0.9995424991108448
120,0.99427059964698306
121,0.9536140583659556
122,0.9945604834999465
123,0.9644112577860616
