id,Action
1,0.47866623156021126
2,1
3,1
4,1
5,1
6,0.98
7,0.9874711779448623
8,0.9977777777777778
9,0.6990315795315796
10,0.9991671149801927
11,0.9986594083689766
12,0.9836103874749482
13,0.9909467084639497
14,0.9283276868059476
15,0.9510536293753055
16,1
17,0.9803744792841568
18,0.942418395164158
19,1
20,0.975
21,1
22,1
23,0.9885714285714287
24,1
25,1
26,0.9625497105634092
27,0.998
28,0.7017230376046716
29,0.9922393162393164
30,1
31,0.9973255060615699
32,0.9871428571428571
33,0.9367222222222223
34,0.98610101010101
35,0.9987521106056575
36,1
37,0.9196969696969697
38,0.9968333333333333
39,0.9199089061760647
40,0.9136190476190477
41,0.9919230769230769
42,0.9971428571428572
43,0.9829704409036331
44,0.9992364672364673
45,0.9958825397797532
46,1
47,0.999047619047619
48,0.9992523364485981
49,0.998
50,1
51,0.9402744077752052
52,0.9941956670744253
53,0.9729150392086322
54,1
55,0.9847074260072762
56,0.9713223197487073
57,0.9611991896991897
58,1
59,0.9978751023978798
60,1
61,1
62,0.6859816849816849
63,0.9926984126984126
64,1
65,0.9993814432989692
66,0.9986206896551724
67,0.9651255411255412
68,1
69,0.9390995700308763
70,0.7653892339544514
71,0.8737115918639866
72,0.9989743589743589
73,1
74,1
75,1
76,1
77,0.989780701754386
78,0.6478396594733046
79,0.4241132201132201
80,0.9957437275985663
81,1
82,1
83,0.98625
84,1
85,0.9946657251439639
86,0.9925388682148664
87,0.9841428571428571
88,1
89,1
90,0.8758564213564213
91,0.9951428571428571
92,0.8060382395382395
93,1
94,0.9246436166173008
95,1
96,0.9944521739130434
97,0.7497010912869547
98,0.9919999999999999
99,1
100,1
101,0.9457943726531522
102,0.6962683360700603
103,0.9743226617175013
104,0.9842739657247246
105,0.39574653124653125
106,0.9914285714285714
107,0.9991666666666668
108,0.939253037207677
109,1
110,1
111,0.8701063861344182
112,0.99856078107142
113,0.9949796493374847
114,1
115,0.9272937000783075
116,0.9917496043399933
117,0.9991696499349674
118,0.9942532467532468
119,1
120,0.9981341719077568
121,0.8820599840772256
122,0.9945454545454545
123,0.9642539682539684
124,0.8902379679144388
125,1
126,0.9328473275792998
127,0.8244395838080049
128,0.9704615384615383
129,0.9326406926406925
130,1
131,0.997024630541872
132,0.9776623376623376
133,0.9973796493374847
134,0.9805586746596535
135,1
136,0.9467812458601306
137,0.9999491094147583
138,1
139,0.9099819750740804
140,1
141,0.9444580262572175
142,0.874559163059163
143,1
144,1
145,1
146,0.9558195471952406
147,0.9562842712842712
148,0.9527175806649489
149,1
150,1
151,0.9990000000000001
152,0.9183492063492064
153,1
154,0.665012022993219
155,0.9993548387096775
156,0.8758118478283172
157,0.9643111075393463
158,0.9882996142839369
159,0.8625710476092479
160,0.9738059163059163
161,0.5202065830922455
162,0.9084492063348134
163,0.992
