id,Action
1,0.9421098624233899
2,0.9421099103211721
3,0.9421099042911705
4,0.9421098926721327
5,0.9421099231822978
6,0.942109917365834
7,0.9421098834621041
8,0.9421099238587269
9,0.9421098767795071
10,0.9421098945751484
11,0.942109894380257
12,0.9421098838334199
13,0.9421098981515137
14,0.9421098617043772
15,0.9421098885115442
16,0.9421099007868473
17,0.9421098621130886
18,0.9421098750748713
19,0.9421099149609468
20,0.9421099079985826
21,0.9421099017733199
22,0.9421098912431495
23,0.9421099004384361
24,0.9421098908018611
25,0.9421099041825545
26,0.9421098819391331
27,0.9421098976761318
28,0.9421098803399484
29,0.9421099023609797
30,0.9421098848179844
31,0.9421098988205403
32,0.9421098943618877
33,0.942109889795155
34,0.9421099063286219
35,0.9421098969859899
36,0.9421099091639735
37,0.9421098967279364
38,0.9421098975011247
39,0.9421098880230256
40,0.9421098857988301
41,0.9421098672464595
42,0.9421099110815994
43,0.9421098926715594
44,0.9421099085212735
45,0.9421099049526604
46,0.9421098821634473
47,0.9421099228038298
48,0.9421098910439443
49,0.9421099207784281
50,0.9421098984781222
51,0.9421098819479901
52,0.9421099009370535
53,0.9421098963663732
54,0.9421099186208459
55,0.942109902169098
56,0.9421098916117367
57,0.9421098977884643
58,0.9421099150965612
59,0.9421099019530511
60,0.942109911563242
61,0.9421099092608044
62,0.9421098974367168
63,0.9421098927477718
64,0.942109908331227
65,0.9421099030320338
66,0.9421099007427988
67,0.9421098938987278
68,0.9421099192997979
69,0.9421098929992572
70,0.9421098621904581
71,0.9421098937600944
72,0.9421099075015982
73,0.9421099102546344
74,0.9421099035412307
75,0.9421099030320104
76,0.9421099106181928
77,0.9421099049873748
78,0.9421098804916154
79,0.9421098651169308
80,0.9421098980139623
81,0.9421099196898032
82,0.9421098979892212
83,0.9421098980347038
84,0.9421099101006084
85,0.9421098946870766
86,0.9421098820226238
87,0.942109897985356
88,0.9421099018777639
89,0.9421099093767284
90,0.9421098762888168
91,0.9421098955265181
92,0.9421098718034486
93,0.9421099159262446
94,0.942109888053638
95,0.9421098978637553
96,0.9421099010592964
97,0.942109863704741
98,0.942109895390954
99,0.9421099084223327
100,0.9421099079220361
101,0.9421098864260191
102,0.942109882175946
103,0.9421098978248547
104,0.94210988373107
105,0.9421098683749741
106,0.9421099054735129
107,0.9421099155257255
108,0.9421098922965663
109,0.9421099051452345
110,0.942109894438648
111,0.9421098744147651
112,0.9421099043753216
113,0.9421098844750859
114,0.9421099094855081
115,0.942109900788841
116,0.9421098933486086
117,0.9421098815983715
118,0.9421099066901243
119,0.9421099181729979
120,0.9421099039992796
121,0.9421098947672177
122,0.9421099082499551
123,0.9421098827030879
124,0.9421099120246527
125,0.9421099022013365
126,0.9421098707302742
127,0.9421098711096574
128,0.9421098749095717
129,0.9421098923704904
130,0.9421098940210867
131,0.9421099144374656
132,0.9421099110899018
133,0.9421098942144931
134,0.942109868105261
135,0.9421099111072252
136,0.9421098906613284
137,0.9421099027736259
