id,Action
1,0.5065924883900427
2,0.9999102259204221
3,0.9994682159359085
4,0.9936371403180017
5,0.9999914949207038
6,0.9999967104533842
7,0.9624408027865333
8,0.9999901297084623
9,0.8859345489295348
10,0.9960560984525764
11,0.9958643546818511
12,0.964705820733884
13,0.9981403688598781
14,0.4901530633436604
15,0.9837061548079207
16,0.998857911597571
17,0.4995534201874462
18,0.8545310741432212
19,0.9999921067110059
20,0.9998005079244283
21,0.999063905515973
22,0.9909155225210176
23,0.9987786449100177
24,0.98991378873186
25,0.9994543295880144
26,0.9513949489850823
27,0.9979697262164164
28,0.9360161550427626
29,0.9991738108699176
30,0.9700029825390927
31,0.9983534068385944
32,0.9958459294830438
33,0.9873667746654576
34,0.9996813193182102
35,0.9976814293439041
36,0.9998627542132054
37,0.9975589282856886
38,0.9979010986848473
39,0.9822196070481694
40,0.9744011760850286
41,0.6285620818601276
42,0.9999344390787555
43,0.993636214572416
44,0.9998303369457772
45,0.9995474382512463
46,0.9532193799213596
47,0.9999921468119318
48,0.9904715962684453
49,0.9999946781413181
50,0.9982479792353202
51,0.9514684319834615
52,0.9988910084327013
53,0.9973709890806594
54,0.9999961883831899
55,0.9991391682296668
56,0.991697156868336
57,0.9980115325715366
58,0.9999927882042801
59,0.999098538557347
60,0.9999470603482987
61,0.9998673407350234
62,0.9978751982051355
63,0.993758614944665
64,0.9998199275844173
65,0.9992875580880781
66,0.9988480009437529
67,0.9953387334314848
68,0.9999958106237116
69,0.9941454211023586
70,0.5013151643406654
71,0.9951737566209248
72,0.9997692844913403
73,0.9999079110925285
74,0.9993655771993805
75,0.9992875545182772
76,0.9999203262912674
77,0.9995512054416484
78,0.9376715395422623
79,0.5705093697127549
80,0.9980928279263134
81,0.9999955565324575
82,0.9980841080414028
83,0.9981001387985768
84,0.9999022590696959
85,0.9961611315117344
86,0.9520837300475311
87,0.9980827487126953
88,0.9990840837053309
89,0.9998724865851196
90,0.8775490760844585
91,0.9968446384604897
92,0.7680643056319043
93,0.9999959745604442
94,0.9823161155216547
95,0.9980395282574321
96,0.9989175993374323
97,0.5358454378923213
98,0.9967458637569581
99,0.9998249672233608
100,0.9997958958586419
101,0.9768447556570595
102,0.9533195580284082
103,0.9980250668434562
104,0.9640984765634745
105,0.6613106045402848
106,0.9996025162789226
107,0.999994643623875
108,0.9930012795034239
109,0.9995684427956172
110,0.9959226040145188
111,0.840133842324889
112,0.9994789071895127
113,0.9682685900852502
114,0.9998772952253911
115,0.9988583590741639
116,0.9946448752094615
117,0.9484815359641724
118,0.9997107028659336
119,0.9999963982616649
120,0.999430186370134
121,0.9962345842243266
122,0.9998153553126822
123,0.9573170638340156
124,0.9999574350062548
125,0.9991451331305624
126,0.734027884359576
127,0.7461562102396505
128,0.8510669998575636
129,0.9931315165640909
130,0.9954791429083345
131,0.9999889092461133
132,0.9999346680952543
133,0.9956916243697471
134,0.6533726026407564
135,0.9999351467219293
136,0.98957775031101
137,0.9992452067574106
138,0.9916709549268417
139,0.9706432052542561
140,0.9999956580464349
141,0.9917219407399852
142,0.9988042991112257
143,0.9996449304003597
144,0.9999339458867991
145,0.9999936316563888
146,0.6268511342256051
147,0.4902191636455675
148,0.8630600823528098
149,0.9999952278369891
150,0.9997973915363145
151,0.9999467201430592
152,0.8014493642657317
153,0.9986433934598264
154,0.9905043507643339
155,0.9924314980821367
156,0.9796981269638407
157,0.9970834080524977
158,0.9993202753681133
159,0.9928232081005014
160,0.9830245843124931
161,0.811397549524346
162,0.9998992725014829
163,0.9998425017577729
164,0.9946761382078557
165,0.9984973662254791
166,0.9999829609206682
167,0.9600610814483466
168,0.9975506055405216
169,0.9991089930044821
170,0.9996675170797757
171,0.9997992184346414
172,0.9998547937514928
173,0.9967774277990346
174,0.9997588394712407
175,0.9999420736716144
176,0.9999964644267912
177,0.97344194768833
178,0.9998185545984812
179,0.9987963717719918
180,0.8312434883456333
181,0.8395299616223624
182,0.9935271967822484
183,0.9147243053202476
184,0.9870171101097405
185,0.999865692360111
186,0.8426648563597318
187,0.9999373169305863
188,0.9785804420012628
189,0.8158353104450313
190,0.9996848511401479
191,0.9999848076416334
192,0.9982517659197642
